52772,SJNET
52775,TecleNet
52777,BR27
52780,Map Telecom
52783,Skynet
52786,BrbyteTelecom
52787,Max_Telecom
52795,BrGroup
52797,ISH
52803,Ilha Turbo
52809,Itanel
52813,Clinitec
52814,Netplay
52815,dflink
52817,NEWCENTER_TELECOM
52818,CD_ONE
52820,BFT_TELECOM
52822,NET_SYSTEM
52824,MJ Ventura
52827,ERSC_BANDA_LARGA
52836,SNT Telecom
52838,WNTELECOM
52840,On
52841,Aprimorar
52842,FusaoNet
52846,SFNet
52848,IAGENTE
52851,Websul
52859,Sassi_Sampaio
52861,SeaNet
52862,REDENILF
52863,UPX
52866,WHS
52868,TMais
52871,TASCOM
52872,Voanet
52873,SOFTDADOS
52874,3MNET
52878,CarajasNet
52880,Fidelize
52887,Torre de Vigia
52888,UFSCar
52890,Exercito
52892,Coprel
52896,BDNet
52898,TAPINET
52899,PointsNet
52900,QUALITYTELECOM
52901,MinasNet
52908,Jp Providers
52913,PLANALTO_NET
52915,Usina Estiva
52920,IVCOS
52924,Nexcess
52925,Ascenty
52930,TurboSPInternet
52932,Tecnowireless
52935,Infobarra
52937,FHP
52938,SpeedyBrasil
52940,NemesisTecnologia
52941,Space Network
52944,Megalink
52951,CatanduvaSistemasaCabo
52962,Vipnet
52964,FJR
52965,1TELECOM
52971,MICKS
52974,Henet
52977,Sul Internet
52978,RG3
52980,NETION
52981,CONECTA_TELECOM
52987,Fybernet
52988,PLENA_TELECOM
52989,AlienNetwork
52991,Tres_Pontas
52992,Unifesp
52993,VERTV
53001,NAXI
53003,Evolunet
53005,RedeConnectLtda.
53008,Cabonnet
53010,MINUTES4ALL
53013,WixNet
53018,InterTelecon
53019,INFOTEC
53020,IDTBrasil
53022,Grupo LIMA
53024,INFOR_DF
53037,Nextel
53043,NETVALE
53048,CTE_TELECOM
53050,SUPERCABO
53052,MULTIMIDIA
53053,Bommtempo
53054,Stetnet
53057,RedeHost
53059,Outcenter
53061,G2Net
53062,G G NET - Telecomunicacoes
53065,OpcaoNet
53066,Vetorial
53067,Adastel
53068,Tribo Comunicacoes
53069,Fastec
53070,T-Systems
53072,InetVIP Vespanet
53075,Holistica
53078,ACESSE
53080,Rede Informatica
53082,Rede Lagos
53085,MkaNetTelecom
53086,OAI INTERNET
53087,TELY
53089,idc_telecom
53090,VianetTelecom
53093,Voax
53094,Ghnet
53095,AXNET
53096,Bnet_Telecom
53097,SuperIP
53100,Criare Net
53101,Sianet
53102,ClickNet
53104,IP3
53106,NetVGA
53107,EVEO
53108,W2I Telecom
53111,Censanet
53112,Sulnet
53114,Resendenet
53115,Rede Telesul
53116,IMA
53118,Netline Telecom
53119,H3000_Tecnologia
53122,SuperMidia
53123,POWERTELECOM
53126,Virtual Vision
53130,Milbr
53131,GB Informatica
53132,Mega_Grupo_de_Telecomunicacoes
53133,MaisVeloz
53135,Intnet
53137,TCA
53139,RDFNET
53140,MPCInternet
53141,RDL
53143,Cabonet
53144,Surfix
53145,Redesul
53146,R2 Telecom
53147,FONTECH
53152,THSProvider
53153,Cinte
53154,MCO2 Tecnologia
53155,Certha.net
53156,PortalSat_Telecom
53158,Net Turbo
53160,UNIDAS NET
53165,Guaiba
53166,UNESP
53170,Cabangu_Internet
53171,Omni Telecom
53172,Next_Telecom
53175,Unetvale
53178,SCNet Internet Provider
