AS23930,"IPVG,IPVG-AS-AP",PH,1,0,1
AS133955,"""World Link International Network Co.,WLINCL-AS",HK,1,0,1
AS134117,"MING WAN ENTERPRISE,MINGWANENTERPRISE-AS-AP",MY,1,0,1
AS24490,"Trans-Eurasia Information Network (TEIN2) - SG,TEIN2-SG-AP",CN,1,0,1
AS38033,"Yahoo-Inc,YAHOO-JP2-AP",US,1,0,1
AS35661,"VIRTUA SYSTEMS SAS,VIRTUA-SYSTEMS",FR,1,2,-1
AS36231,"""Tempest Hosting,TEMPEST-HOSTING",US,1,0,1
AS38008,"Aperture Science Limited,APERTURE-AS-AP",HK,1,1,0
AS38047,"Advanced Information Company Limited,ADVANCED-AS-AP",HK,1,0,1
AS41108,"First Root UG (haftungsbeschraenkt),FirstRoot-AS",DE,1,0,1
AS45559,"Quza Tech Inc,QUZATECH-PH",PH,1,0,1
AS45634,"Sparkstation Pte Ltd,SPARKSTATION-SG-AP",SG,1,0,1
AS48024,"NEROCLOUD LTD,NEROCLOUD",GB,1,6,-5
AS51559,"Netinternet Bilisim Teknolojileri AS,NETINTERNET",TR,1,0,1
AS53356,"Free Range Cloud Hosting Inc.,FREE RANGE CLOUD",CA,1,0,1
AS53667,"FranTech Solutions,PONYNET",US,1,3,-2
AS59796,"StormWall s.r.o.,STORMWALL-AS",SK,1,0,1
AS60144,"3W Infra B.V.,THREE-W-INFRA-AS",NL,1,0,1
AS61292,"BLIX GROUP AS,BLXGRP",NO,1,2,-1
AS64096,"INTERNET HARBOUR INTERNATIONAL CO.LIMITED,BIH-Global",HK,1,0,1
AS64271,"rixCloud,RIXCLOUD-INC",US,1,1,0
AS63888,"DATA WING LIMITED,TISP-AS",HK,1,0,1
AS63959,"HONG KONG SYSCLOUD TECHNOLOGY LIMITED,HKSTL-HK",CN,1,0,1
AS137443,"Anchnet Asia Limited,ANCHGLOBAL-AS-AP",HK,1,7,-6
AS138915,"Kaopu Cloud HK Limited,KAOPU-HK",HK,1,0,1
AS135293,"""Ezlink Cloud Technology Co.,EZCHK-AS-AP",HK,1,0,1
AS202365,"Omer GOLGELI,Chronos",TR,1,0,1
AS133748,"Coretel Networks (International) Pte Ltd,CORETELNET-AS-AP",SG,1,1,0
AS134548,"DingFeng XinHui(HongKong) Technology Limited,DXTL-HK",HK,1,3,-2
AS138545,"rixCloud Limited,SNS",HK,1,1,0
AS138968,"rainbow network limited,RAINBOWIDC-AS-AP",JP,1,2,-1
AS134672,"Aquoz Solutions Inc,AQUOZSOLUTIONSINC-AS-AP",PH,1,0,1
AS136620,"VMHaus Limited,VMHAUSLIMITED-AS-AP",GB,1,1,0
AS136933,"GIGABIT SOLUTION LIMITED,GIGABITBANK-AS-AP",HK,1,3,-2
AS140224,"""STARCLOUD GLOBAL PTE.,SGPL-AS-AP",SG,1,2,-1
AS206264,"Amarutu Technology Ltd,AMARUTU-TECHNOLOGY",SC,1,2,-1
