5792,2,0,2
5794,1,0,1
5798,2,0,2
5836,1,0,1
5839,1,0,1
5846,1,0,1
5855,1,0,1
5856,2,0,2
5872,1,0,1
5881,1,0,1
5922,1,0,1
5927,1,0,1
5952,1,0,1
6057,2,0,2
6059,1,0,1
6061,3,0,3
6062,4,0,4
6063,1,0,1
6064,3,0,3
6065,4,0,4
6066,6,3,3
6067,2,1,1
6068,1,0,1
6070,2,0,2
6071,2,0,2
6072,2,0,2
6073,3,0,3
6076,2,0,2
6077,3,1,2
6078,4,1,3
6079,6,2,4
6080,1,0,1
6081,4,0,4
6082,11,2,9
6083,3,0,3
6086,2,0,2
6088,1,0,1
6089,2,0,2
6091,1,0,1
6095,4,0,4
6097,1,0,1
6104,2,0,2
6106,1,0,1
6107,1,0,1
6108,1,0,1
6109,1,0,1
6112,2,0,2
6113,44,11,33
6114,1,0,1
6115,2,0,2
6116,2,0,2
6122,3,0,3
6123,5,2,3
6125,1,0,1
6127,1,0,1
6128,2,0,2
6129,2,0,2
6130,2,0,2
6136,2,0,2
6138,2,0,2
6139,1,0,1
6140,4,0,4
6142,1,0,1
6143,2,0,2
6144,1,0,1
6147,3,0,3
6159,1,0,1
6161,1,0,1
6163,1,0,1
6164,2,0,2
6165,2,0,2
6166,1,0,1
6167,1,0,1
6171,1,0,1
6172,15,8,7
6174,1,0,1
6178,2,0,2
6179,1,0,1
6180,3,1,2
6181,2,0,2
6185,1,0,1
6187,6,1,5
6188,4,0,4
6192,1,0,1
6194,3,0,3
6195,3,0,3
6196,13,6,7
6197,2,0,2
6198,2,0,2
6199,2,0,2
6200,3,1,2
6201,4,0,4
6202,1,0,1
6203,6,0,6
6205,5,4,1
6210,1,0,1
6213,1,0,1
6214,1,0,1
6217,1,0,1
6218,6,3,3
6220,1,0,1
6223,1,0,1
6224,1,0,1
6225,2,0,2
6226,3,0,3
6227,2,0,2
6228,1,0,1
6233,1,0,1
6234,2,0,2
6235,19,5,14
6239,1,0,1
6241,2,0,2
6242,1,0,1
6243,2,0,2
6245,5,0,5
6248,4,1,3
6249,1,0,1
6250,2,0,2
6251,2,1,1
6254,1,0,1
6255,2,0,2
6258,1,0,1
6259,6,3,3
6260,1,0,1
6261,7,4,3
6263,1,0,1
6266,1,0,1
6269,1,0,1
6283,2,0,2
6285,1,0,1
6287,2,0,2
6289,1,0,1
6292,2,0,2
6294,2,0,2
6295,3,0,3
6296,1,0,1
6297,2,0,2
6299,4,1,3
6301,1,0,1
6302,4,0,4
6303,2,0,2
6305,1,0,1
6306,2,0,2
6307,1,0,1
6308,3,1,2
6309,1,0,1
6310,1,0,1
6313,1,0,1
6314,2,0,2
6315,2,0,2
6317,2,0,2
6319,2,0,2
6320,5,1,4
6322,4,1,3
6325,2,0,2
6326,1,0,1
6327,10,0,10
6331,2,0,2
6332,14,2,12
6334,2,0,2
6335,3,0,3
6342,1,0,1
6345,4,2,2
6347,32,0,32
6348,1,0,1
6349,2,0,2
6350,2,0,2
6351,2,0,2
6352,5,0,5
6354,3,0,3
6355,2,0,2
6357,2,0,2
6358,1,0,1
6359,2,0,2
6362,2,0,2
6364,2,0,2
6365,3,0,3
6367,1,0,1
6368,1,0,1
6369,1,0,1
6371,6,1,5
6372,2,0,2
6373,2,0,2
6375,1,0,1
6376,2,0,2
6377,1,0,1
6379,2,0,2
6380,2,0,2
6381,2,0,2
6382,3,0,3
6383,3,0,3
6384,2,0,2
6385,3,0,3
6386,3,0,3
6387,2,0,2
6388,3,0,3
6390,1,0,1
6391,5,0,5
6392,2,0,2
6394,3,0,3
6395,2,0,2
6396,1,0,1
6400,3,0,3
6401,2,0,2
6402,4,1,3
6404,1,0,1
6405,2,0,2
6406,1,0,1
6407,2,0,2
6409,1,0,1
6410,2,0,2
6411,1,0,1
6412,2,0,2
6413,1,0,1
6419,2,0,2
6423,2,0,2
6425,1,0,1
6427,4,1,3
6428,1,0,1
6429,1,0,1
6430,1,0,1
6431,2,0,2
6432,2,0,2
6433,2,0,2
6434,3,1,2
6435,2,0,2
6437,2,0,2
6441,2,0,2
6448,2,0,2
6449,1,0,1
6450,2,0,2
6451,2,0,2
6453,56,0,56
6455,2,0,2
6456,3,0,3
6458,3,0,3
6459,2,0,2
6460,2,0,2
6461,21,7,14
6462,2,0,2
6463,6,0,6
6465,1,0,1
6467,19,3,16
6468,3,0,3
6469,4,0,4
6470,2,0,2
6471,1,0,1
6472,1,0,1
6474,3,0,3
6476,1,0,1
6477,1,0,1
6478,8,5,3
6480,2,0,2
6481,1,0,1
6482,2,0,2
6484,2,0,2
6487,2,0,2
6488,2,0,2
6493,1,0,1
6494,2,0,2
6495,1,0,1
6496,2,0,2
6499,3,0,3
6501,1,0,1
6502,3,0,3
6503,13,0,13
6505,6,0,6
6507,1,0,1
6508,1,0,1
6509,5,3,2
6512,2,0,2
6515,1,0,1
6517,2,0,2
6521,3,0,3
6525,3,0,3
6527,2,0,2
6534,1,0,1
6535,1,0,1
6536,1,0,1
6537,1,0,1
6539,2,0,2
6540,2,0,2
6541,3,0,3
6542,3,0,3
6543,3,0,3
6545,2,0,2
6547,2,0,2
6549,1,0,1
6551,1,0,1
6552,2,0,2
6553,10,1,9
6554,2,0,2
6555,2,0,2
6561,3,1,2
6562,2,0,2
6563,3,0,3
6565,1,0,1
6566,3,0,3
6567,1,0,1
6568,1,0,1
6569,1,0,1
6570,2,0,2
6571,2,0,2
6575,2,0,2
6576,3,0,3
6577,2,0,2
6580,2,0,2
6582,3,0,3
6583,3,2,1
6584,1,0,1
6586,1,0,1
6587,2,0,2
6588,2,0,2
6589,1,0,1
6590,1,0,1
6591,1,0,1
6592,1,0,1
6593,1,0,1
6595,2,0,2
6597,4,0,4
6598,2,0,2
6600,1,0,1
6601,2,0,2
6602,2,0,2
6603,1,0,1
6604,3,0,3
6606,2,0,2
6607,2,0,2
6614,1,0,1
6618,3,0,3
6619,2,0,2
6620,2,0,2
6621,1,0,1
6623,3,0,3
6629,2,0,2
6630,2,0,2
6632,1,0,1
6633,1,0,1
6634,1,0,1
6635,1,0,1
6637,1,0,1
6638,3,0,3
6639,1,0,1
6640,2,0,2
6641,2,0,2
6644,1,0,1
6646,1,0,1
6648,2,0,2
6650,2,0,2
6652,1,1,0
6653,1,0,1
6654,1,0,1
6656,2,0,2
6658,1,0,1
6659,3,1,2
6660,9,7,2
6661,4,1,3
6662,2,0,2
6663,1,0,1
6664,18,2,16
6665,2,0,2
6666,1,0,1
6667,1,0,1
6668,2,0,2
6669,2,0,2
6670,2,0,2
6671,1,1,0
6673,1,0,1
6675,2,0,2
6676,1,0,1
6677,1,0,1
6678,2,0,2
6679,7,0,7
6680,9,2,7
6681,3,2,1
6682,4,2,2
6683,5,5,0
6684,8,1,7
6685,9,0,9
6686,5,0,5
6687,3,0,3
6688,2,0,2
6689,4,0,4
6690,2,1,1
6691,1,0,1
6694,2,0,2
6696,2,0,2
6697,3,0,3
6702,1,0,1
6703,1,0,1
6705,2,0,2
6706,1,0,1
6707,1,0,1
6708,2,0,2
6709,1,0,1
6711,1,0,1
6712,1,0,1
6713,2,0,2
6714,1,0,1
6715,2,0,2
6716,5,3,2
6717,1,0,1
6718,3,0,3
6719,12,0,12
6720,2,1,1
6721,1,0,1
6722,1,0,1
6723,1,0,1
6726,2,0,2
6727,3,0,3
6728,5,0,5
6729,1,0,1
6730,6,0,6
6731,6,0,6
6732,2,0,2
6733,1,0,1
6734,2,0,2
6735,2,0,2
6737,2,0,2
6739,1,0,1
6740,3,0,3
6741,1,0,1
6742,5,2,3
6743,1,0,1
6744,1,0,1
6745,5,1,4
6746,1,0,1
6747,1,0,1
6750,1,0,1
6751,1,0,1
6752,3,0,3
6753,4,0,4
6754,6,2,4
6755,2,0,2
6756,1,0,1
6757,1,0,1
6758,2,0,2
6760,2,0,2
6761,3,0,3
6762,13,2,11
6763,1,0,1
6764,1,0,1
6765,17,2,15
6769,1,1,0
6770,4,3,1
6771,1,0,1
6772,2,0,2
6773,1,0,1
6774,4,0,4
6776,2,0,2
6778,2,0,2
6779,2,0,2
6782,1,0,1
6783,3,1,2
6784,2,0,2
6785,2,0,2
6787,1,0,1
6790,1,0,1
6792,1,0,1
6793,3,0,3
6795,2,0,2
6796,1,0,1
6798,1,0,1
6799,5,2,3
6800,1,1,0
6802,2,0,2
6803,1,0,1
6804,1,0,1
6805,6,1,5
6806,2,0,2
6807,2,0,2
6809,2,0,2
6810,1,0,1
6812,1,0,1
6813,5,0,5
6819,2,0,2
6820,2,1,1
6821,2,0,2
6822,1,0,1
6823,1,0,1
6825,1,0,1
6826,1,0,1
6827,2,1,1
6829,1,0,1
6830,3,0,3
6834,1,0,1
6835,1,0,1
6840,1,0,1
6841,10,2,8
6844,3,0,3
6845,1,0,1
6846,5,0,5
6847,3,0,3
6848,2,0,2
6849,8,0,8
6850,3,0,3
6851,1,0,1
6852,4,0,4
6853,2,0,2
6854,1,0,1
6855,4,0,4
6856,1,0,1
6857,1,0,1
6858,1,0,1
6859,3,0,3
6863,7,0,7
6864,1,0,1
6865,1,0,1
6866,3,0,3
6867,2,0,2
6868,2,1,1
6870,6,0,6
6871,2,0,2
6873,9,0,9
6875,1,0,1
6876,2,0,2
6878,1,0,1
6879,1,0,1
6880,1,0,1
6881,1,0,1
6882,1,0,1
6883,2,0,2
6884,1,0,1
6886,1,0,1
6887,2,0,2
6888,1,0,1
6889,3,0,3
6893,2,0,2
6894,2,0,2
6896,1,0,1
6897,3,0,3
6900,3,0,3
6901,2,0,2
6902,4,2,2
6903,3,0,3
6904,2,1,1
6905,3,0,3
6912,1,0,1
6913,1,0,1
6916,1,0,1
6918,2,0,2
6922,5,0,5
6924,2,0,2
6925,2,0,2
6931,1,0,1
6932,4,0,4
6933,1,0,1
6936,1,0,1
6938,4,0,4
6939,6,3,3
6941,2,0,2
6942,1,0,1
6944,3,0,3
6946,1,0,1
6947,2,0,2
6948,1,0,1
6949,2,0,2
6950,1,0,1
6954,2,0,2
6955,10,0,10
6957,1,0,1
6967,1,0,1
6968,2,0,2
6969,2,0,2
6973,3,0,3
6975,1,0,1
6979,1,0,1
6981,2,0,2
6983,4,0,4
6984,3,0,3
6986,2,0,2
6989,2,0,2
6990,1,0,1
6991,1,0,1
6992,3,0,3
6993,8,2,6
6994,1,0,1
6995,1,0,1
6996,1,0,1
6997,2,0,2
6998,1,0,1
7001,2,0,2
7003,1,0,1
7006,2,0,2
7013,2,0,2
7014,1,0,1
7015,3,0,3
7016,2,0,2
7017,3,0,3
7018,28,0,28
7019,4,0,4
7020,2,0,2
7021,3,0,3
7022,2,0,2
7023,3,0,3
7026,2,0,2
7029,1,0,1
7033,1,0,1
7035,3,0,3
7037,7,1,6
7038,1,0,1
7040,2,0,2
7041,1,0,1
7042,2,0,2
7043,1,0,1
7044,1,0,1
7046,1,0,1
7047,1,0,1
7050,1,0,1
7051,4,0,4
7052,1,0,1
7053,1,0,1
7055,2,0,2
7057,2,0,2
7058,2,0,2
7061,1,0,1
7062,1,0,1
7064,1,0,1
7065,4,0,4
7066,7,1,6
7068,2,0,2
7070,2,1,1
7071,1,0,1
7078,3,0,3
7079,2,0,2
7080,1,0,1
7087,2,0,2
7089,1,0,1
7091,1,0,1
7092,3,0,3
7093,1,0,1
7095,2,0,2
7096,3,0,3
7098,2,0,2
7101,1,0,1
7105,2,0,2
7106,3,0,3
7107,1,0,1
7113,2,0,2
7115,3,0,3
7120,1,0,1
7122,2,0,2
7124,1,0,1
7125,1,0,1
7127,2,0,2
7128,3,0,3
7132,1,0,1
7133,2,0,2
7137,2,0,2
7138,2,0,2
7139,2,0,2
7140,3,0,3
7143,1,0,1
7144,2,0,2
7147,1,0,1
7148,3,1,2
7151,2,0,2
7152,2,0,2
7153,1,0,1
7157,2,0,2
7160,2,0,2
7163,1,0,1
7168,2,0,2
7169,2,0,2
7170,12,5,7
7174,2,0,2
7175,1,0,1
7176,2,0,2
7177,1,0,1
7178,3,0,3
7179,2,0,2
7180,2,0,2
7181,2,0,2
7183,1,0,1
7188,2,0,2
7189,6,0,6
7192,2,0,2
7193,1,0,1
7194,4,1,3
7195,2,0,2
7199,2,1,1
7200,1,0,1
7201,3,0,3
7203,2,0,2
7206,3,0,3
7207,2,0,2
7208,1,0,1
7212,2,0,2
7215,1,0,1
7217,1,0,1
7219,3,0,3
7220,1,0,1
7222,1,0,1
7223,2,0,2
7224,3,0,3
7226,3,0,3
7227,2,0,2
7228,2,0,2
7229,2,0,2
7234,1,0,1
7235,2,0,2
7236,1,0,1
7239,2,0,2
7250,2,0,2
7252,3,0,3
7253,1,0,1
7254,2,0,2
7255,1,0,1
7256,1,0,1
7257,1,0,1
7258,3,0,3
7260,8,0,8
7261,1,0,1
7263,2,0,2
7264,1,0,1
7265,1,0,1
7267,1,0,1
7268,2,0,2
7269,2,0,2
7271,4,0,4
7272,1,0,1
7275,2,0,2
7276,2,0,2
7277,1,0,1
7279,1,0,1
7281,1,0,1
7282,2,0,2
7283,3,0,3
7284,2,0,2
7290,2,1,1
7291,1,0,1
7292,2,1,1
7293,1,0,1
7294,1,0,1
7296,2,0,2
7298,1,0,1
7301,1,0,1
7303,11,1,10
7304,1,0,1
7306,2,0,2
7307,1,0,1
7308,1,0,1
7312,1,0,1
7313,1,0,1
7314,4,0,4
7315,1,0,1
7317,1,0,1
7318,2,0,2
7319,2,0,2
7321,2,0,2
7322,2,0,2
7323,1,0,1
7325,1,0,1
7326,1,0,1
7332,2,0,2
7333,2,0,2
7334,1,0,1
7336,2,0,2
7337,2,0,2
7338,2,0,2
7340,1,0,1
7341,2,0,2
7342,1,0,1
7343,2,0,2
7344,2,0,2
7345,1,0,1
7346,2,0,2
7349,1,0,1
7351,2,0,2
7353,1,0,1
7354,3,0,3
7358,2,0,2
7359,2,0,2
7360,1,0,1
7361,2,0,2
7362,2,0,2
7363,2,0,2
7365,2,0,2
7366,2,0,2
7367,1,0,1
7368,1,0,1
7369,1,0,1
7370,1,0,1
7371,1,0,1
7372,3,0,3
7374,4,2,2
7377,2,0,2
7382,1,0,1
7385,3,0,3
7386,3,0,3
7391,1,0,1
7393,2,0,2
7395,2,0,2
7396,1,0,1
7397,1,0,1
7398,1,0,1
7410,1,0,1
7414,2,0,2
7416,2,0,2
7417,1,0,1
7420,1,0,1
7424,2,0,2
7425,2,0,2
7426,2,0,2
7427,1,0,1
7430,2,0,2
7431,1,0,1
7432,1,0,1
7433,1,0,1
7434,2,0,2
7435,1,0,1
7436,2,0,2
7438,2,0,2
7439,2,0,2
7441,1,0,1
7442,2,0,2
7443,2,0,2
7445,3,0,3
7452,2,0,2
7456,1,0,1
7458,1,0,1
7459,2,0,2
7460,3,1,2
7462,1,0,1
7466,1,0,1
7470,4,0,4
7473,5,0,5
7474,13,0,13
7475,1,0,1
7476,1,0,1
7477,1,0,1
7479,2,0,2
7480,2,1,1
7482,2,0,2
7483,2,0,2
7484,1,0,1
7485,1,0,1
7486,1,0,1
7489,2,0,2
7490,2,0,2
7491,1,0,1
7492,1,0,1
7496,1,0,1
7497,1,0,1
7498,2,0,2
7499,1,0,1
7500,3,1,2
7501,5,0,5
7502,2,0,2
7503,2,0,2
7506,1,0,1
7511,2,0,2
7512,2,0,2
7513,1,0,1
7514,1,0,1
7515,3,0,3
7518,2,0,2
7519,2,0,2
7521,1,0,1
7525,2,0,2
7526,2,0,2
7527,1,0,1
7531,1,0,1
7533,1,0,1
7540,2,0,2
7541,1,0,1
7543,1,0,1
7544,1,0,1
7545,2,0,2
7556,1,0,1
7557,2,0,2
7558,2,0,2
7559,2,0,2
7561,3,0,3
7562,1,0,1
7563,1,0,1
7564,1,0,1
7565,1,0,1
7566,1,0,1
7567,2,0,2
7569,2,0,2
7570,2,0,2
7571,1,0,1
7572,1,0,1
7573,1,0,1
7574,1,0,1
7577,1,0,1
7578,1,0,1
7579,1,0,1
7580,2,0,2
7581,1,0,1
7582,1,0,1
7585,1,0,1
7586,5,0,5
7589,1,0,1
7590,2,0,2
7594,6,3,3
7603,1,0,1
7604,1,0,1
7605,1,0,1
7612,1,0,1
7613,1,0,1
7616,1,0,1
7618,2,0,2
7620,1,0,1
7621,1,0,1
7623,2,0,2
7624,1,0,1
7629,1,0,1
7631,1,0,1
7632,2,0,2
7633,2,0,2
7634,1,0,1
7635,1,0,1
7637,1,0,1
7642,2,0,2
7643,1,0,1
7644,1,0,1
7646,1,0,1
7650,1,0,1
7651,1,0,1
7652,1,0,1
7654,1,0,1
7655,3,0,3
7656,1,0,1
7657,3,0,3
7687,1,0,1
7694,1,0,1
7725,3,0,3
7726,1,0,1
7731,2,0,2
7734,3,0,3
7735,1,0,1
7736,2,0,2
7737,2,0,2
7739,1,0,1
7740,1,0,1
7741,1,0,1
7742,2,0,2
7748,2,0,2
7750,1,0,1
7751,1,0,1
7752,1,0,1
7753,1,0,1
7754,2,0,2
7756,2,0,2
7757,2,0,2
7759,1,0,1
7760,2,0,2
7765,1,1,0
7767,3,0,3
7769,2,0,2
7770,5,0,5
7772,2,1,1
7775,1,0,1
7776,1,0,1
7778,1,0,1
7781,1,0,1
7782,4,1,3
7784,2,0,2
7785,1,0,1
7786,1,0,1
7787,1,0,1
7788,3,0,3
7790,2,0,2
7792,2,0,2
7795,1,0,1
7800,2,0,2
7806,2,0,2
7810,1,0,1
7811,1,0,1
7814,1,0,1
7816,1,0,1
7820,3,0,3
7823,2,0,2
7825,2,0,2
7829,1,0,1
7832,2,0,2
7833,3,0,3
7835,1,0,1
7836,2,1,1
7837,2,0,2
7838,1,0,1
7839,2,0,2
7845,2,0,2
7848,2,0,2
7849,2,0,2
7850,3,0,3
7851,2,0,2
7853,1,0,1
7855,1,0,1
7856,1,0,1
7859,2,0,2
7862,2,0,2
7864,1,0,1
7865,1,0,1
7868,2,0,2
7873,2,0,2
7875,2,0,2
7876,2,0,2
7877,1,0,1
7878,1,0,1
7881,2,0,2
7882,1,0,1
7884,2,0,2
7886,2,0,2
7888,2,0,2
7891,2,0,2
7892,2,0,2
7893,3,0,3
7894,2,0,2
7895,2,0,2
7900,1,0,1
7903,1,0,1
7908,2,0,2
7909,1,0,1
7910,1,0,1
7913,2,0,2
7915,2,0,2
7918,1,0,1
7920,1,0,1
7921,1,0,1
7922,10,5,5
7923,1,0,1
7927,2,0,2
7928,1,0,1
7929,2,0,2
7933,1,0,1
7934,2,0,2
7938,2,0,2
7941,2,0,2
7943,1,0,1
7946,1,0,1
7949,2,0,2
7951,2,0,2
7954,1,0,1
7958,2,0,2
7959,1,0,1
7960,4,1,3
7962,1,0,1
7964,1,0,1
7966,2,0,2
7973,2,0,2
7977,2,0,2
7979,1,0,1
7980,1,0,1
7981,1,0,1
7982,2,0,2
7984,1,0,1
7985,1,0,1
7992,1,0,1
7993,1,0,1
7996,1,0,1
7997,2,0,2
8000,1,0,1
8001,7,1,6
8002,2,0,2
8005,2,0,2
8007,1,0,1
8008,1,0,1
8009,2,0,2
8010,1,0,1
8011,2,0,2
8012,2,0,2
8013,1,0,1
8015,4,0,4
8016,1,0,1
8017,1,0,1
8018,1,0,1
8021,2,0,2
8022,2,0,2
8023,1,0,1
8024,1,0,1
8028,3,0,3
8036,2,0,2
8037,1,0,1
8038,1,0,1
8039,2,0,2
8041,3,1,2
8043,10,0,10
8046,2,0,2
8048,3,0,3
8052,2,0,2
8056,1,0,1
8057,1,0,1
8058,2,0,2
8059,2,0,2
8060,2,0,2
8061,2,0,2
8062,3,0,3
8063,3,0,3
8066,1,0,1
8068,4,1,3
8069,1,0,1
8070,3,0,3
8077,2,0,2
8078,1,0,1
8079,2,0,2
8080,2,0,2
8081,2,0,2
8082,1,0,1
8083,1,0,1
8085,2,0,2
8087,1,0,1
8088,1,0,1
8090,2,0,2
8091,2,0,2
8093,1,0,1
8094,2,0,2
8097,2,0,2
8098,1,0,1
8100,2,0,2
8101,2,1,1
8105,1,0,1
8111,2,0,2
8112,1,0,1
8114,2,0,2
8115,1,0,1
8117,1,0,1
8118,2,0,2
8119,2,0,2
8120,2,0,2
8121,1,0,1
8125,2,0,2
8130,1,0,1
8133,2,0,2
8134,2,0,2
8135,1,0,1
8136,2,0,2
8137,3,0,3
8138,2,0,2
8140,1,0,1
8141,1,0,1
8142,1,0,1
8143,2,0,2
8145,1,0,1
8146,2,0,2
8148,2,0,2
8151,4,0,4
8152,1,0,1
8153,1,0,1
8154,1,0,1
8156,2,0,2
8160,2,0,2
8161,2,0,2
8166,2,0,2
8168,2,0,2
8169,1,0,1
8170,2,0,2
8174,2,1,1
8175,3,0,3
8179,1,0,1
8180,2,0,2
8182,1,0,1
8185,1,0,1
8187,1,0,1
8188,2,0,2
8191,1,0,1
8192,1,0,1
8194,1,0,1
8195,1,0,1
8196,4,0,4
8198,2,1,1
8199,2,0,2
8200,1,0,1
8201,2,1,1
8205,2,0,2
8206,1,0,1
8207,2,1,1
8208,2,0,2
8209,1,0,1
8210,5,2,3
8211,2,0,2
8212,1,0,1
8213,1,1,0
8215,1,0,1
8216,2,0,2
8217,2,0,2
8218,4,1,3
8220,3,1,2
8221,1,0,1
8223,2,0,2
8224,2,0,2
8225,2,0,2
8226,1,0,1
8227,1,1,0
8228,3,0,3
8231,1,0,1
8232,1,0,1
8237,1,0,1
8239,2,0,2
8243,1,0,1
8245,2,0,2
8246,1,0,1
8248,1,0,1
8249,1,0,1
8250,2,0,2
8251,2,0,2
8252,1,0,1
8253,2,0,2
8255,2,0,2
8257,1,0,1
8258,2,0,2
8259,3,1,2
8262,1,0,1
8263,3,0,3
8264,6,1,5
8265,2,0,2
8267,2,0,2
8269,4,0,4
8270,1,0,1
8271,1,0,1
8272,4,1,3
8273,1,0,1
8275,1,0,1
8277,2,0,2
8278,1,0,1
8280,2,0,2
8284,2,1,1
8285,1,1,0
8291,2,1,1
8292,1,0,1
8293,1,0,1
8294,2,1,1
8295,1,0,1
8296,2,2,0
8297,3,1,2
8298,1,0,1
8299,1,1,0
8300,2,0,2
8301,2,0,2
8303,1,0,1
8304,1,0,1
8306,1,0,1
8307,1,0,1
8309,5,0,5
8310,1,0,1
8312,2,0,2
8313,1,0,1
8314,2,0,2
8315,1,0,1
8316,2,0,2
8317,1,0,1
8319,2,0,2
8320,1,0,1
8321,1,0,1
8327,2,0,2
8328,1,0,1
8329,1,0,1
8330,1,0,1
8331,2,0,2
8332,1,0,1
8333,2,1,1
8334,1,0,1
8335,1,0,1
8336,1,1,0
8339,1,0,1
8340,1,0,1
8342,9,0,9
8343,1,0,1
8346,1,0,1
8347,2,0,2
8349,1,0,1
8350,2,1,1
8352,2,0,2
8354,1,0,1
8355,2,0,2
8358,1,0,1
8359,4,0,4
8361,2,0,2
8362,2,0,2
8363,1,0,1
8366,2,0,2
8368,2,0,2
8370,1,1,0
8371,1,0,1
8373,1,0,1
8374,2,0,2
8375,2,0,2
8376,2,0,2
8377,1,1,0
8379,2,0,2
8382,1,0,1
8383,1,0,1
8385,3,0,3
8387,1,1,0
8388,2,1,1
8390,4,0,4
8391,3,0,3
8392,2,0,2
8394,2,0,2
8395,2,0,2
8396,2,1,1
8397,3,0,3
8398,1,1,0
8399,2,0,2
8400,1,0,1
8402,2,0,2
8405,1,0,1
8406,1,0,1
8407,1,0,1
8408,2,0,2
8409,1,1,0
8410,1,0,1
8411,1,1,0
8412,2,0,2
8413,2,0,2
8417,1,0,1
8419,1,0,1
8421,1,0,1
8422,2,0,2
8423,1,0,1
8424,1,0,1
8425,1,0,1
8431,2,0,2
8434,1,0,1
8439,1,0,1
8442,2,0,2
8443,1,0,1
8445,2,1,1
8447,3,0,3
8448,1,0,1
8450,1,0,1
8451,2,0,2
8452,2,0,2
8454,3,0,3
8455,2,0,2
8456,2,0,2
8457,1,0,1
8460,1,0,1
8463,1,0,1
8464,2,1,1
8465,2,0,2
8468,2,0,2
8469,1,0,1
8470,3,1,2
8472,1,0,1
8473,2,0,2
8474,1,0,1
8475,1,1,0
8476,2,0,2
8477,1,0,1
8483,2,1,1
8484,2,0,2
8485,1,1,0
8487,1,0,1
8489,1,0,1
8491,2,0,2
8494,1,0,1
8496,1,0,1
8497,1,0,1
8498,3,1,2
8499,2,0,2
8504,1,0,1
8506,1,1,0
8507,1,0,1
8509,1,0,1
8510,1,1,0
8511,1,0,1
8512,2,0,2
8513,3,0,3
8514,2,0,2
8515,2,0,2
8516,2,1,1
8517,5,0,5
8525,1,0,1
8528,2,0,2
8529,2,0,2
8533,1,0,1
8535,1,0,1
8540,1,0,1
8542,1,0,1
8551,2,0,2
8553,1,0,1
8556,1,1,0
8570,1,0,1
8573,2,0,2
8578,3,3,0
8580,1,0,1
8583,1,0,1
8595,1,0,1
9999,1,0,1
10240,3,0,3
10241,1,0,1
10243,1,0,1
10245,1,0,1
10249,2,0,2
10250,1,0,1
10251,1,0,1
10252,2,0,2
10256,2,0,2
10257,1,0,1
10258,1,0,1
10259,1,0,1
10260,1,0,1
10261,1,0,1
10263,2,0,2
10264,2,0,2
10265,2,0,2
10266,2,0,2
10267,2,0,2
10268,1,0,1
10269,1,0,1
10270,1,0,1
10271,1,0,1
10275,3,0,3
10278,2,0,2
10279,1,0,1
10289,2,0,2
10292,3,0,3
10293,1,0,1
10294,1,0,1
10295,1,0,1
10297,4,0,4
10299,1,0,1
10300,3,0,3
10302,2,0,2
10303,11,4,7
10304,3,0,3
10305,2,0,2
10306,1,0,1
10311,2,0,2
10314,1,0,1
10316,2,0,2
10317,2,0,2
10318,1,0,1
10319,2,0,2
10322,1,0,1
10325,1,0,1
10326,2,0,2
10330,2,0,2
10331,2,0,2
10332,2,0,2
10333,1,0,1
10334,2,0,2
10335,1,0,1
10337,3,0,3
10339,2,0,2
10342,2,0,2
10345,2,0,2
10347,2,0,2
10348,1,0,1
10349,1,0,1
10352,2,0,2
10354,1,0,1
10355,2,0,2
10357,1,0,1
10358,1,0,1
10359,2,0,2
10361,2,0,2
10362,1,0,1
10363,1,0,1
10366,1,0,1
10367,2,0,2
10368,2,0,2
10377,2,0,2
10380,1,0,1
10382,1,0,1
10383,2,0,2
10384,2,0,2
10385,1,0,1
10387,3,0,3
10389,1,0,1
10390,2,0,2
10392,2,0,2
10393,2,0,2
10395,2,0,2
10396,2,0,2
10397,2,0,2
10399,5,0,5
10400,1,0,1
10405,2,0,2
10409,2,0,2
10412,1,0,1
10413,2,0,2
10414,2,0,2
10415,1,0,1
10416,2,0,2
10417,2,0,2
10419,2,0,2
10420,1,0,1
10422,1,0,1
10424,2,0,2
10430,2,0,2
10431,1,0,1
10435,2,0,2
10436,1,0,1
10437,1,0,1
10440,2,0,2
10442,1,0,1
10444,2,0,2
10447,1,0,1
10448,1,0,1
10450,2,0,2
10454,1,0,1
10457,1,0,1
10460,1,0,1
10465,2,0,2
10466,2,0,2
10467,1,0,1
10468,2,0,2
10471,2,0,2
10473,3,0,3
10475,1,0,1
10477,2,0,2
10478,1,0,1
10479,1,0,1
10481,1,0,1
10482,2,0,2
10483,1,0,1
10484,1,0,1
10485,2,0,2
10487,2,0,2
10490,4,0,4
10494,1,0,1
10495,1,0,1
10496,2,0,2
10501,1,0,1
10504,1,0,1
10505,2,1,1
10506,2,0,2
10507,1,0,1
10512,2,0,2
10513,2,0,2
10514,2,0,2
10515,2,0,2
10516,2,0,2
10518,2,0,2
10519,1,0,1
10520,2,0,2
10531,3,0,3
10533,1,0,1
10534,2,0,2
10535,2,0,2
10536,2,0,2
10537,2,0,2
10541,2,0,2
10543,2,0,2
10545,1,0,1
10548,1,0,1
10549,2,0,2
10552,1,0,1
10553,2,0,2
10554,1,0,1
10559,2,0,2
10561,2,0,2
10562,2,0,2
10563,2,0,2
10564,1,0,1
10570,1,0,1
10571,1,0,1
10576,1,0,1
10577,2,0,2
10579,1,0,1
10581,1,0,1
