797|1|0|0|1|AMERITECH-AS|AT&T Services, Inc.|ARIN|US|41.08144|-81.51901
800|1|0|0|1|ONEWEB|OneWeb|ARIN|US|41.08144|-81.51901
802|2|0|0|2|YORKU-AS|York University|ARIN|CA|43.351|-79.7833
803|5|0|3|2|SASKTEL|Saskatchewan Telecommunications|ARIN|CA|43.351|-79.7833
806|2|0|0|2|SSC-299-806|Shared Services Canada|ARIN|CA|43.351|-79.7833
808|2|0|0|2|GONET-ASN-1|GONET|ARIN|CA|43.351|-79.7833
812|20|13|1|6|ROGERS-COMMUNICATIONS|Rogers Communications Canada Inc.|ARIN|CA|43.351|-79.7833
813|1|0|0|1|UUNET-CANADA|MCI Communications Services, Inc. d/b/a Verizon Business|ARIN|US|41.08144|-81.51901
817|1|0|0|1|UUNET-CANADA|MCI Communications Services, Inc. d/b/a Verizon Business|ARIN|US|41.08144|-81.51901
818|5|1|2|2|DOC-AS|Department of Communications|ARIN|CA|43.351|-79.7833
819|4|0|1|3|LARG-NET|LARG*net|ARIN|CA|43.351|-79.7833
837|1|0|0|1|SSC-299-Z-837|Shared Services Canada|ARIN|CA|43.351|-79.7833
838|1|0|0|1|CANET2-ASN|Canadian Research Network|ARIN|CA|43.351|-79.7833
841|1|0|0|1|CANET2-ASN|Canadian Research Network|ARIN|CA|43.351|-79.7833
851|6|4|2|0|RISQ-QIX|Reseau d'Informations Scientifiques du Quebec (RISQ) Inc.|ARIN|CA|43.351|-79.7833
852|89|22|64|3|ASN852|TELUS Communications Inc.|ARIN|CA|43.351|-79.7833
855|10|0|9|1|CANET-ASN-4|Bell Canada|ARIN|CA|43.351|-79.7833
1024|1|0|0|1|GONET-ASN-17|GONET|ARIN|CA|43.351|-79.7833
1103|148|131|11|6|SURFNET-NL|SURFnet bv|RIPE|NL|52.25917|4.75972
1104|1|0|0|1|Nikhef|Stichting Nederlandse Wetenschappelijk Onderzoek Instituten|RIPE|EU|0.0|0.0
1109|1|0|0|1|UNI-SALZBURG|Universitaet Salzburg|RIPE|AT|48.1233|14.8715
1110|1|0|0|1||University of Innsbruck|RIPE|AT|48.1233|14.8715
1113|1|0|0|1|TUGNET|Technische Universitaet Graz|RIPE|AT|48.1233|14.8715
1114|1|0|0|1||Universitaet Graz|RIPE|AT|48.1233|14.8715
1117|1|0|0|1|BOKU|Universitaet fur Bodenkultur, Wien|RIPE|EU|0.0|0.0
1120|9|5|0|4|ACOnet_Services|ACONET|RIPE|EU|0.0|0.0
1124|1|0|0|1|UVA-NL|Universiteit van Amsterdam|RIPE|EU|0.0|0.0
1128|1|0|0|1|TUDELFT-NL|SURFnet bv|RIPE|NL|52.25917|4.75972
1132|2|0|0|2|METEOGROUP-AS|SURFnet bv|RIPE|NL|52.25917|4.75972
1136|103|58|38|7|KPN|KPN B.V.|RIPE|NL|52.25917|4.75972
1140|21|14|0|7|SIDN|Stichting Internet Domeinregistratie Nederland|RIPE|NL|52.25917|4.75972
1161|1|0|0|1|AS-TUE|SURFnet bv|RIPE|NL|52.25917|4.75972
1201|1|0|0|1|ASN-ODU-AS-AS|Old Dominion University|ARIN|US|41.08144|-81.51901
1202|1|0|0|1|AS1202|National Aeronautics and Space Administration|ARIN|US|41.08144|-81.51901
1205|1|0|0|1|JKU-LINZ-AS|University Linz|RIPE|AT|48.1233|14.8715
1206|1|0|0|1|PSCNET-HS-AS|Pittsburgh Supercomputing Center|ARIN|US|41.08144|-81.51901
1207|1|0|0|1|PSCNET-HS-TEST-AS|Pittsburgh Supercomputing Center|ARIN|US|41.08144|-81.51901
1213|5|1|1|3|HEANET|HEAnet Limited|RIPE|IE|53.3443|-6.2615
1215|3|1|0|2|ORACLE-NA-AS|Oracle Corporation|ARIN|US|41.08144|-81.51901
1218|1|0|0|1|NCUBE-BELMONT-AS|Oracle Corporation|ARIN|US|41.08144|-81.51901
1220|1|0|0|1|INFOASN-AS|INFONET Services Corporation|ARIN|US|41.08144|-81.51901
1221|87|7|79|1|ASN-TELSTRA|Telstra Corporation|APNIC|AU|-34.92866|138.59863
1224|2|0|0|2|NCSA-AS|National Center for Supercomputing Applications|ARIN|US|41.08144|-81.51901
1226|5|0|2|3|CTA-42-AS1226|California Technology Agency|ARIN|US|41.08144|-81.51901
1227|1|0|0|1|SDSC-TEST1-AS|San Diego Supercomputer Center|ARIN|US|41.08144|-81.51901
1234|1|0|0|1|FORTUM-AS|Fortum|RIPE|EU|0.0|0.0
1236|4|0|0|4|GDC4S-GROUP-2|General Dynamics C4 Systems, Inc.|ARIN|US|41.08144|-81.51901
1237|27|2|24|1|KREONET-AS-KR|KISTI|APNIC|KR|36.3261|127.43
1239|1752|28|1724|0|SPRINTLINK|Sprint|ARIN|US|41.08144|-81.51901
1240|6|0|5|1|ICM-PACIFIC|Sprint|ARIN|US|41.08144|-81.51901
1241|27|0|24|3|FORTHNET-GR|Forthnet|RIPE|EU|0.0|0.0
1242|1|0|0|1|PLH-AS|Air Force Systems Networking|ARIN|US|41.08144|-81.51901
1243|2|0|1|1|DNIC-AS-01243|Headquarters, USAISC|ARIN|US|41.08144|-81.51901
1244|2|0|0|2|AMOCO-AS|Amoco Corporation|ARIN|US|41.08144|-81.51901
1248|4|1|1|2|HERE|HERE Global BV|RIPE|NL|52.25917|4.75972
1249|2|0|0|2|FIVE-COLLEGES-AS|Five Colleges Network|ARIN|US|41.08144|-81.51901
1251|5|1|0|4||FUNDAÇÃO DE AMPARO À PESQUISA DO ESTADO SÃO PAULO|LACNIC|BR|-10.9258|-37.0594
1252|1|1|0|0|UNMC-AS|University of Nebraska Medical Center|ARIN|US|41.08144|-81.51901
1254|1|0|0|1|AS1254|National Aeronautics and Space Administration|ARIN|US|41.08144|-81.51901
1257|84|53|26|5|SWIPNET|TELE2|RIPE|EU|0.0|0.0
1258|2|0|0|2|XKL-NET-AS|XKL, LLC|ARIN|US|41.08144|-81.51901
1261|2|0|0|2|NATINST-AS-AS|National Instruments Corporation|ARIN|US|41.08144|-81.51901
1267|87|8|78|1|ASN-WINDTRE|WIND TRE S.P.A.|RIPE|EU|0.0|0.0
